,genres,id,vote_average,release_year,revenue_adj,original_title
2855,Action|Horror|Mystery|Thriller,19058,3.7,2001,200940.68451281698,Down
2856,Action|Comedy|Thriller,15745,5.8,2001,6743702.81630248,Made
2857,Drama|Horror|Mystery|Thriller,14033,4.5,2001,0.0,Soul Survivors
2858,Fantasy|Horror|Thriller,10836,6.1,2001,0.0,Dagon
2859,TV Movie|Thriller|Drama|History|Romance,21997,6.1,2001,0.0,In the Time of the Butterflies
2860,Adventure|Family|Fantasy|TV Movie,34205,6.0,2001,0.0,Halloweentown II: Kalabar's Revenge
2861,Horror|Thriller,25753,4.3,2001,0.0,Children of the Corn: Revelation
2862,Action|Adventure|Comedy|Family,35703,5.6,2001,0.0,Holiday in the Sun
2863,Fantasy|Science Fiction,35831,4.0,2001,0.0,BelphÃ©gor - Le fantÃ´me du Louvre
2864,Drama|Romance,17612,6.8,2001,0.0,Lost and Delirious
2865,Drama|Comedy|Crime,16161,7.4,2001,36183151.592369504,Baby Boy
2866,Adventure|Fantasy|Science Fiction,3003,6.4,2001,0.0,The Lost World
2867,Drama,15098,6.6,2001,0.0,Manic
2868,Romance|Drama|Foreign,107548,5.5,2001,0.0,Chori Chori Chupke Chupke
2869,TV Movie|Comedy|Family|Adventure,46004,5.3,2001,0.0,The Luck of the Irish
2870,Comedy,2029,5.7,2001,0.0,Tanguy
2871,Adventure|Drama|Action|Comedy|Romance,18828,5.8,2001,0.0,Double Take
2872,Documentary|Foreign,30140,7.1,2001,0.0,Rivers and Tides
2873,Drama|Family,50573,6.4,2001,0.0,Little Secrets
2874,Comedy|Horror|Fantasy,57961,5.5,2001,0.0,Slashers
2875,Drama|Action|Crime|Thriller,155,8.1,2008,1014733032.48168,The Dark Knight
2876,Animation|Family,10681,7.6,2008,527977683.854196,WALLÂ·E
2877,Action|Science Fiction|Adventure,1726,7.3,2008,592656630.491278,Iron Man
2878,Action|Thriller|Crime,8681,7.2,2008,229730967.409741,Taken
2879,Adventure|Action,217,5.6,2008,796694459.895067,Indiana Jones and the Kingdom of the Crystal Skull
2880,Adventure|Fantasy|Drama|Romance,8966,5.8,2008,397636870.011266,Twilight
2881,Adventure|Action|Thriller|Crime,10764,6.0,2008,593584854.505097,Quantum of Solace
2882,Animation|Family,9502,6.8,2008,639822446.349653,Kung Fu Panda
2883,Comedy|Adventure|Romance,13523,5.9,2008,18995761.285380103,Sex Drive
2884,Comedy|Romance,11631,6.2,2008,617639458.6939019,Mamma Mia!
2885,Fantasy|Drama|Thriller|Mystery|Romance,4922,7.2,2008,338201950.26245296,The Curious Case of Benjamin Button
2886,Adventure|Fantasy|Action|Thriller,1735,5.1,2008,406257724.017262,The Mummy: Tomb of the Dragon Emperor
2887,Science Fiction|Action|Adventure,1724,6.1,2008,165805400.340377,The Incredible Hulk
2888,Drama,13223,7.6,2008,273410085.005207,Gran Torino
2889,Family|Animation,10527,6.1,2008,611622206.6838241,Madagascar: Escape 2 Africa
2890,Adventure|Fantasy|Science Fiction,11253,6.4,2008,162438886.428942,Hellboy II: The Golden Army
2891,Adventure|Fantasy|Science Fiction,8247,5.9,2008,225072774.79635897,Jumper
2892,Action|Science Fiction|Adventure|Comedy|Family,88751,5.7,2008,103002486.99885699,Journey to the Center of the Earth
2893,Action|Thriller|Crime,8909,6.3,2008,261572412.016186,Wanted
2894,Animation|Family|Adventure|Fantasy,13179,6.7,2008,0.0,Tinker Bell
2895,Drama|Romance,12405,7.5,2008,382742747.738751,Slumdog Millionaire
2896,Action|Adventure|Thriller|Crime,13387,5.9,2008,110373030.585751,Transporter 3
2897,Drama|Thriller|History|War,2253,6.6,2008,202836855.872764,Valkyrie
2898,Adventure|Action|Drama|Fantasy,7840,5.2,2008,269401244.593238,"10,000 BC"
2899,Fantasy|Action,8960,6.0,2008,632008606.053142,Hancock
2900,Drama|Thriller|War,12162,7.2,2008,42537038.619985,The Hurt Locker
2901,Comedy|Romance,9029,5.8,2008,172173727.747558,What Happens in Vegas
2902,Adventure|Family|Fantasy,2454,6.1,2008,425017341.94553,The Chronicles of Narnia: Prince Caspian
2903,Action|Comedy,7446,6.4,2008,190477465.092283,Tropic Thunder
2904,Mystery|Thriller|Action,13027,6.2,2008,180343441.011457,Eagle Eye
2905,War|Drama,14574,7.6,2008,20677622.1147228,The Boy in the Striped Pyjamas
2906,Action|Thriller,7555,6.2,2008,114692303.26720901,Rambo
2907,Action|Thriller|Science Fiction,10483,5.9,2008,74705690.2809348,Death Race
2908,Music|Drama|Romance,8328,6.4,2008,152745137.915207,Step Up 2: The Streets
2909,Drama|Science Fiction|Thriller,10200,5.1,2008,236074344.818198,The Day the Earth Stood Still
2910,Adventure|Science Fiction|Action,11127,4.3,2008,0.0,Starship Troopers 3: Marauder
2911,Drama,11321,7.4,2008,170317989.68335,Seven Pounds
2912,Action|Thriller|Science Fiction,7191,6.4,2008,172947523.068241,Cloverfield
2913,Animation|Family|Adventure|Comedy,13053,6.3,2008,313943594.671445,Bolt
2914,Comedy|Romance|Drama,9870,6.3,2008,106517925.108074,Forgetting Sarah Marshall
2915,Drama,6972,6.3,2008,50187630.87735271,Australia
2916,Comedy|Romance,10201,6.3,2008,228880641.879861,Yes Man
2917,Comedy|Family,14306,6.8,2008,247203367.961183,Marley & Me
2918,Action|Drama|Thriller,12113,6.5,2008,114728569.130992,Body of Lies
2919,Comedy|Drama,4944,6.3,2008,165813497.56951398,Burn After Reading
2920,Comedy|Romance,6557,6.1,2008,162308496.226559,27 Dresses
2921,Adventure|Family|Fantasy,2309,5.8,2008,58225482.35989,Inkheart
2922,Drama|Crime,8065,6.5,2008,70716002.6769976,21
2923,Thriller|Crime|Drama,8848,6.4,2008,65651661.35493829,The Bank Job
2924,Comedy,12133,6.6,2008,129745707.506409,Step Brothers
2925,Comedy|Romance,8390,6.5,2008,56156960.862278394,"Definitely, Maybe"
2926,Comedy,8676,5.3,2008,112653311.589479,Fool's Gold
2927,Drama|Action,8456,6.5,2008,42159705.7166133,Never Back Down
2928,Action|Comedy,10189,6.6,2008,102924282.653355,Pineapple Express
2929,Drama|Romance,12163,7.0,2008,45275608.6138718,The Wrestler
2930,Fantasy|Comedy|Family|Romance,10202,5.8,2008,215596389.537184,Bedtime Stories
2931,Action|Crime,13056,5.5,2008,10218382.1179151,Punisher: War Zone
2932,Action,13051,5.3,2008,86509099.68534741,Max Payne
2933,Horror|Thriller|Mystery,13515,6.0,2008,73362657.2199331,Mirrors
2934,Drama|Action|Thriller|Crime,7461,6.2,2008,153094337.63146397,Vantage Point
2935,Comedy,10358,6.0,2008,42643493.635851294,Zack and Miri Make a Porno
2936,Action|Comedy|Thriller,11665,5.9,2008,233635143.41261202,Get Smart
2937,Comedy,15373,6.3,2008,93562168.0845004,Role Models
2938,Fantasy|Action|Adventure,13486,4.3,2008,0.0,The Scorpion King: Rise of a Warrior
2939,Drama,11499,6.8,2008,0.0,Frost/Nixon
2940,Comedy|Drama|Family|Music|Romance,11887,6.1,2008,0.0,High School Musical 3: Senior Year
2941,Drama|Romance,8055,7.1,2008,0.0,The Reader
2942,Action|Adventure|Science Fiction|Thriller,9381,5.4,2008,73030634.3649848,Babylon A.D.
2943,Drama|Romance,19173,5.6,2008,0.0,Diario de una ninfÃ³mana
2944,Comedy|Drama|Crime,8321,7.3,2008,32411742.734369896,In Bruges
2945,Crime|Drama|Mystery,3580,7.1,2008,114465403.613703,Changeling
2946,Adventure|Family|Fantasy,8204,6.2,2008,164921838.191535,The Spiderwick Chronicles
2947,Comedy|Adventure,13335,6.0,2008,44049253.637018,Harold & Kumar Escape from Guantanamo Bay
2948,Comedy|Romance,13401,5.2,2008,22997410.9122493,The Accidental Husband
2949,Comedy|Drama|Family,13971,6.3,2008,0.0,Wild Child
2950,Crime|Action|Drama,13012,6.9,2008,0.0,Felon
2951,Family,14059,4.6,2008,0.0,Snow Buddies
2952,Animation|Comedy|Family,15854,6.4,2008,0.0,Kung Fu Panda: Secrets of the Furious Five
2953,Action|Crime|Drama|Thriller,1266,6.2,2008,66408286.903818004,Street Kings
2954,Comedy|Drama|Music|Romance,12182,6.4,2008,33395562.657665502,Nick and Norah's Infinite Playlist
2955,Comedy|Romance|Drama,12193,5.3,2008,165827299.82576,Four Christmases
2956,Music,15157,6.2,2008,0.0,Another Cinderella Story
2957,Adventure|Science Fiction,13001,6.8,2008,9013801.04090159,Stargate: The Ark of Truth
2958,Romance|Comedy,12620,5.6,2008,71343668.0782211,The House Bunny
2959,Animation|Family,13042,8.0,2008,0.0,Presto
2960,Thriller|Animation|Action|Science Fiction|Adventure,12180,6.0,2008,69155951.7216765,Star Wars: The Clone Wars
2961,Horror|Thriller|Crime,11917,5.9,2008,115313387.580886,Saw V
2962,Comedy|Romance,12177,4.5,2008,42353789.0576101,The Love Guru
2963,Family|Action|Science Fiction,7459,5.6,2008,95147016.10776371,Speed Racer
2964,Drama|Romance,5038,6.7,2008,97641394.1291594,Vicky Cristina Barcelona
2965,Animation|Comedy|Family|Adventure|Fantasy,12222,6.2,2008,300937408.975801,Horton Hears a Who!
2966,Drama|History|Romance,12783,6.6,2008,0.0,The Duchess
2967,Drama|Comedy,10503,5.9,2008,18362721.025491,Happy-Go-Lucky
2968,Action|Adventure|Fantasy,1729,6.2,2008,129542119.162854,The Forbidden Kingdom
2969,Drama|History|War,8881,6.5,2008,0.0,Che: Part One
2970,Animation|Family,13413,7.9,2008,0.0,BURNâ€¢E
2971,Action|Adventure|Crime|Drama|Thriller,13389,5.8,2008,74110222.37958671,Righteous Kill
2972,Thriller|Crime|Mystery,6687,6.3,2008,6002188.83447298,Transsiberian
2973,Drama|Action|Thriller|Crime,13291,6.2,2008,23831711.1192224,Traitor
2974,Comedy|Action,10661,5.6,2008,204174046.167676,You Don't Mess With the Zohan
2975,Action|Drama|History|War,13813,6.6,2008,51809322.0527807,Defiance
2976,Comedy|Drama|Romance,21583,5.1,2008,2465789.08029656,Management
2977,Drama,8090,5.8,2008,32898763.468543,Untraceable
2978,Family|Fantasy|Drama,32790,5.5,2008,0.0,The Good Witch
2979,Comedy,21861,6.4,2008,0.0,LOL (Laughing Out Loud)
2980,Thriller|Horror|Mystery,10665,5.9,2008,83444650.400233,The Strangers
2981,Adventure|Science Fiction,12914,6.6,2008,0.0,Stargate: Continuum
2982,History|Drama,10139,7.1,2008,55284562.660501294,Milk
2983,Fantasy|Action|Science Fiction,10529,6.0,2008,7123620.12885076,Outlander
2984,Drama|Mystery|Science Fiction|Thriller,8836,5.4,2008,69243648.916298,The X Files: I Want to Believe
2985,Drama|Mystery,14359,6.7,2008,51558166.1593956,Doubt
2986,Drama,14976,6.1,2008,0.0,Rachel Getting Married
2987,Animation|Comedy|Family,14447,7.0,2008,0.0,A Matter of Loaf and Death
2988,Adventure|Family|Fantasy,13600,6.1,2008,18097532.973294396,City of Ember
2989,Comedy|Romance,10761,5.8,2008,85683451.714587,Made of Honor
2990,Drama,12184,6.3,2008,0.0,The Other Boleyn Girl
2991,Drama|Mystery|Thriller,13825,5.9,2008,565134.941665515,The Lazarus Project
2992,Drama|Thriller|Crime|Mystery,13018,5.8,2008,17968149.4808253,Deception
2993,Action|Crime|Thriller,13809,6.8,2008,26068130.3594136,RockNRolla
2994,Drama|Horror|Thriller,9030,5.6,2008,57029778.3577219,The Eye
2995,Drama|Romance,11671,6.3,2008,15084795.5609156,Elegy
2996,Action|Crime|Thriller,13184,5.0,2008,43030660.697437204,Bangkok Dangerous
2997,Comedy,7278,4.0,2008,85729179.0311034,Meet the Spartans
2998,Drama|War,8988,6.1,2008,11350431.4673617,Stop-Loss
2999,Comedy,8457,5.3,2008,0.0,Drillbit Taylor
3000,Drama,4960,7.4,2008,0.0,"Synecdoche, New York"
3001,Comedy|Drama|Romance,14197,6.2,2008,0.0,My Sassy Girl
3002,Drama|Mystery|Science Fiction|Thriller,8338,6.3,2008,20098729.4794236,Blindness
3003,Action|Comedy|Thriller|Crime|Science Fiction,8285,4.6,2008,39530416.4133012,The Spirit
3004,Drama,14349,6.4,2008,207276.912475384,Sleepwalking
3005,Drama|Thriller,14637,6.1,2008,189089.290105439,Nothing But the Truth
3006,Horror|Thriller,13510,6.8,2008,4034938.91073582,Eden Lake
3007,Drama|Western|Crime,12690,6.2,2008,20469829.6938508,Appaloosa
3008,Action|Adventure|Crime|Drama|Thriller,17436,4.3,2008,387060.718989384,The Informers
3009,Thriller|Science Fiction,8645,4.8,2008,165493183.540839,The Happening
3010,Action|Thriller|Science Fiction,13460,5.8,2008,22495435.370641395,Doomsday
3011,Adventure|Fantasy|Drama|Science Fiction|Romance,18032,5.7,2008,7160735.72061997,The Secret of Moonacre
3012,Crime|Thriller,16763,5.4,2008,0.0,Joy Ride 2: Dead Ahead
3013,Drama|Action|Crime,18533,6.9,2008,0.0,Bronson
3014,Drama|Animation|War,8885,7.7,2008,11268111.156979,Vals Im Bashir
3015,Drama|History|War,13752,6.9,2008,0.0,Max Manus
3016,Comedy|Family|Fantasy,27996,4.9,2008,0.0,Dr. Dolittle: Tail to the Chief
3017,Comedy|Drama|Romance,4564,6.1,2008,420562471.312818,Sex and the City
3018,Comedy|Music,10186,5.4,2008,8874937.86554001,The Rocker
3019,Animation|Fantasy|Family,18198,5.4,2008,0.0,Barbie Mariposa and Her Butterfly Fairy Friends
3020,Animation|Comedy|Family,10199,5.7,2008,51527692.422370896,The Tale of Despereaux
3021,Comedy|Horror,13009,4.4,2008,0.0,Zombie Strippers!
3022,Animation|Family|Adventure|Drama|Fantasy,25741,4.9,2008,0.0,Niko: LentÃ¤jÃ¤n poika
3023,Action|Comedy|Science Fiction,11918,4.9,2008,26202647.6673295,Superhero Movie
3024,Adventure|Drama,12837,7.2,2008,38592634.732018605,The Secret Life of Bees
3025,Horror|Thriller,14098,5.8,2008,0.0,100 Feet
3026,Drama|Thriller|Mystery|Romance,17606,5.1,2008,1158482.06780241,The Other Man
3027,Adventure|Comedy|Family,14405,5.1,2008,151190415.230366,Beverly Hills Chihuahua
3028,Drama|Romance,12165,6.7,2008,0.0,The Burning Plain
3029,Drama|Romance,4148,6.5,2008,76187576.3894318,Revolutionary Road
3030,Drama|Comedy,4953,6.1,2008,0.0,Be Kind Rewind
3031,Comedy|Drama,13090,6.2,2008,16381192.8357904,Sunshine Cleaning
3032,Animation|Comedy|Science Fiction|Fantasy,12889,6.8,2008,0.0,Futurama: The Beast with a Billion Backs
3033,Romance|Science Fiction|Thriller,14305,6.6,2008,0.0,The Andromeda Strain
3034,Drama|Horror,11152,5.1,2008,0.0,The Ruins
3035,Comedy|Drama|Family|Music|TV Movie,13655,5.8,2008,0.0,Camp Rock
3036,Comedy|Fantasy|Romance,12797,6.1,2008,0.0,Ghost Town
3037,Drama|History,10360,7.1,2008,2759310.85136059,Hunger
3038,Action|Thriller,17622,6.0,2008,0.0,Fifty Dead Men Walking
3039,Animation|Horror|Science Fiction|Thriller,13190,6.0,2008,0.0,Dead Space: Downfall
3040,Action|Thriller,13988,4.9,2008,0.0,The Art of War II: Betrayal
3041,Animation|Comedy|Science Fiction,13253,6.9,2008,0.0,Futurama: Bender's Game
3042,Adventure|Action|Thriller,16353,6.2,2008,9050932.83725693,Ong Bak 2
3043,Drama|Comedy|Romance,12178,6.4,2008,16256605.900819,Miss Pettigrew Lives for a Day
3044,Thriller|Crime|Drama,13150,6.3,2008,31546610.263903804,Pride and Glory
3045,Horror|Thriller,13220,6.0,2008,125778.984839394,Splinter
3046,Comedy|Science Fiction,42982,6.2,2008,0.0,Robot Chicken: Star Wars Episode II
3047,Comedy,13827,5.0,2008,70385.63268983571,"Surfer, Dude"
3048,Comedy,8780,5.8,2008,64649663.9371391,Baby Mama
3049,TV Movie|Comedy|Fantasy,13541,6.2,2008,0.0,The Colour of Magic
3050,Comedy,13991,4.8,2008,6309940.25774204,College
3051,Crime|Drama,33409,8.0,2008,0.0,The Stoning of Soraya M.
3052,Drama,7353,6.2,2008,0.0,Fireflies in the Garden
3053,Drama|Romance,12568,6.0,2008,13373129.4337266,Brideshead Revisited
3054,Horror|Mystery|Thriller,10885,5.4,2008,0.0,Shutter
3055,Comedy|Family,13493,5.1,2008,69272237.8573972,College Road Trip
3056,Adventure|Comedy|Drama|Romance,21755,6.8,2008,5601483.85395292,The Brothers Bloom
3057,Comedy|Science Fiction|Adventure|Family,11260,5.1,2008,51297723.0125784,Meet Dave
3058,Science Fiction|Drama|Thriller,14154,5.6,2008,0.0,War Games: The Dead Code
3059,Horror|Science Fiction|Thriller,13812,5.3,2008,41377822.2818731,Quarantine
3060,Comedy|Drama|Romance,12912,5.9,2008,243550.878551893,Chaos Theory
3061,Action|Adventure|Animation|Science Fiction,14011,6.3,2008,5298016.51814488,Justice League: The New Frontier
3062,Crime|Horror|Thriller,12192,5.9,2008,0.0,Pathology
3063,Horror|Mystery|Thriller,6933,4.8,2008,0.0,One Missed Call
3064,Romance|Horror|Thriller,23966,4.9,2008,0.0,Deadgirl
3065,Comedy|Drama|Family|Romance,12689,6.5,2008,0.0,"Angus, Thongs and Perfect Snogging"
3066,Drama,10190,5.3,2008,372338.852480334,Towelhead
3067,Action|Thriller,14851,6.2,2008,0.0,The Escapist
3068,Comedy|Drama|Romance,22419,6.0,2008,0.0,Camille
3069,Action|Comedy|Crime,12085,5.9,2008,0.0,Mad Money
3070,Animation|Family,13004,6.6,2008,0.0,Barbie and the Diamond Castle
3071,Documentary,19929,6.4,2008,0.0,9to5: Days in Porn
3072,Adventure|Animation|Comedy|Family,13690,5.6,2008,0.0,Open Season 2
3073,Horror|Comedy|Crime|Thriller,13849,6.4,2008,0.0,The Cottage
3074,Animation|Action|Adventure,13851,6.8,2008,0.0,Batman: Gotham Knight
3075,Drama|Romance,10362,6.5,2008,3188436.65039861,Two Lovers
3076,Drama|Mystery|Thriller|Romance,13944,5.5,2008,2025573.26761833,Passengers
3077,Adventure|Comedy|Drama|Family,10188,6.0,2008,44919535.114730395,The Sisterhood of the Traveling Pants 2
3078,Drama,14325,7.1,2008,9918721.84706354,The Express
3079,Comedy,14220,4.6,2008,6659357.72312601,Strange Wilderness
3080,Thriller,10900,6.0,2008,1129756.40050768,Surveillance
3081,Comedy|Drama|Romance,13972,4.6,2008,50646974.178397104,The Women
3082,Action|Adventure|Comedy,17108,5.1,2008,23189500.076364104,Gong fu guan lan
3083,Drama|Comedy|Romance|Family,15671,5.0,2008,0.0,Picture This
3084,Crime|Drama|Thriller,16164,6.0,2008,2998854.1332025,Killshot
3085,Action|Drama|History|War,13506,6.7,2008,38623507.506977,ÐÐ´Ð¼Ð¸Ñ€Ð°Ð»ÑŠ
3086,Horror|Science Fiction|Thriller,13954,4.9,2008,0.0,Alien Raiders
3087,Drama|Romance,14326,5.7,2008,85453934.00763309,Nights in Rodanthe
3088,Comedy|Fantasy|Romance,13160,5.2,2008,0.0,Over Her Dead Body
3089,Animation|Family,11802,5.1,2008,64616136.6484135,Space Chimps
3090,Comedy,13172,5.3,2008,0.0,The Promotion
3091,Drama|Crime|Thriller,13279,5.8,2008,27993450.916511104,Lakeview Terrace
3092,Documentary,17210,6.0,2008,0.0,Journey to the Edge of the Universe
3093,Drama|Thriller|Crime,10183,6.9,2008,0.0,Frozen River
3094,Comedy|Music,14655,6.2,2008,0.0,Soul Men
3095,Horror|Thriller|Drama|Mystery,25329,5.7,2008,0.0,The Echo
3096,Comedy|Drama,14422,6.0,2008,0.0,Birds of America
3097,Animation|Comedy,10378,6.5,2008,0.0,Big Buck Bunny
3098,Horror|Action|Thriller,13613,4.7,2008,0.0,Day of the Dead
3099,Horror,15262,4.4,2008,0.0,Boogeyman 3
3100,Drama|Fantasy,15208,5.7,2008,0.0,Bathory
3101,Horror|Science Fiction|Thriller,14212,4.6,2008,0.0,Pulse 2: Afterlife
3102,Crime|Drama|Horror|Thriller,13489,4.1,2008,0.0,Lost Boys: The Tribe
3103,Animation|Family,13459,7.0,2008,4554412.36701605,Barbie in 'A Christmas Carol'
3104,Drama|Fantasy|Science Fiction,14642,2.9,2008,0.0,20 Years After
3105,Crime|Mystery|Thriller,12245,5.8,2008,0.0,The Oxford Murders
3106,Animation|Family,14613,6.3,2008,3848589.20847483,Next Avengers: Heroes of Tomorrow
3107,Comedy|Romance,16899,6.2,2008,0.0,Easy Virtue
3108,Drama|Thriller,14215,6.1,2008,0.0,Restraint
3109,Action|Family|Science Fiction,16000,3.1,2008,0.0,Ben 10: Race Against Time
3110,Action|Adventure|Drama|Foreign|History,14073,7.8,2008,13166226.239519099,Jodhaa Akbar
3111,Crime|Horror,8617,5.1,2008,14985430.051485999,Prom Night
3112,Action|Science Fiction|Thriller,7916,3.1,2008,0.0,Far Cry
3113,Drama|Action|Thriller|Crime,14476,7.1,2008,0.0,Clubbed
3114,Comedy|Drama,13973,6.1,2008,3879111.55925794,Choke
3115,Drama|Horror|Thriller,16350,4.4,2008,0.0,Vinyan
3116,Action|Adventure|Comedy|Thriller,13191,5.5,2008,1312757.8301573,"War, Inc."
3117,Drama,13990,6.3,2008,2937055.91838074,The Wackness
3118,Comedy|Drama,8944,5.1,2008,6758752.60336804,What Just Happened
3119,Action|Thriller,13300,5.7,2008,196771.276722881,Hell Ride
3120,Action|Crime|Drama,15801,7.0,2008,45445.7618322849,What Doesn't Kill You
3121,Fantasy|Action|Adventure|Comedy,14728,5.7,2008,0.0,The Librarian: The Curse of the Judas Chalice
3122,Drama|Thriller,14556,6.6,2008,0.0,Pour elle
3123,Drama|Fantasy|Science Fiction,8884,5.5,2008,0.0,Franklyn
3124,Drama,63287,6.2,2008,0.0,The Poker House
3125,Action|Thriller|Crime|Drama,17314,5.7,2008,0.0,Pistol Whipped
3126,Drama|History,14050,6.2,2008,0.0,Recount
3127,Action|Comedy,14423,5.2,2008,39300795.4021107,First Sunday
3128,Drama|Thriller|Mystery,1782,5.6,2008,0.0,Afterwards
3129,Drama|History|Music,14299,6.9,2008,0.0,Cadillac Records
3130,Adventure|Drama|Fantasy,33821,5.2,2008,0.0,Pinocchio
3131,Comedy|Drama|Romance,16710,6.4,2008,42475655.6476831,Meet the Browns
3132,Adventure|Action|Fantasy|Horror|Science Fiction,16266,2.6,2008,0.0,2012 Doomsday
3133,Comedy|Crime|Mystery|Thriller,18176,6.2,2008,70453.4893943009,Assassination of a High School President
3134,Action|Comedy,13805,3.3,2008,14289694.2478175,Disaster Movie
3135,Thriller|Documentary|Crime|History,14048,7.6,2008,2995800.58150157,Man on Wire
3136,Comedy,14771,6.0,2008,0.0,The Onion Movie
3137,Thriller|Drama|Action|Crime|War,12412,6.3,2008,9443053.43826883,Miracle at St. Anna
3138,Comedy|Romance,20036,5.1,2008,0.0,The Prince & Me 3: A Royal Honeymoon
3139,Documentary,18570,7.2,2008,0.0,"Food, Inc."
3140,Action|Crime|Thriller,24411,5.4,2008,0.0,The Shepherd: Border Patrol
3141,Drama|War|History,54102,6.6,2008,0.0,Generation Kill
3142,Horror|Thriller,13803,5.0,2008,0.0,Amusement
3143,Comedy,13596,5.3,2008,37088761.0257016,My Best Friend's Girl
3144,Drama,8279,6.3,2008,23851125.2262058,Paris
3145,Horror|Mystery|Thriller,16342,6.5,2008,0.0,The Children
